"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT08","WT10"
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-04-03","9.40"," 1600"," 1543","0.08",,"65","78","52",,"  180","  220","23.0","28.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-04-04","7.38"," 1026"," 1118","0.58",,"49","61","37",,"   80","   70","17.9","23.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-04-05","9.84"," 1618"," 1442","0.00",,"46","55","36",,"  100","   80","17.0","23.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-04-06","16.33"," 1203"," 1200","0.04",,"55","67","42",,"  230","  240","36.9","45.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-04-07","8.95"," 1706"," 2213","0.00",,"49","68","30",,"  190","  210","21.0","25.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-04-08","6.71"," 1904"," 1903","0.04",,"57","72","41",,"   50","   50","17.9","23.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-04-09","15.21"," 1435"," 1435","0.78",,"42","48","36",,"   10","  360","25.9","32.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-04-10","11.41"," 2245"," 2244","0.00",,"43","52","33",,"   90","   90","23.0","31.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-04-11","9.17"," 0106"," 0104","0.40",,"41","45","37",,"   90","   80","19.9","25.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-04-12","10.07"," 1433"," 1557","0.00",,"45","55","34",,"  300","  280","17.9","21.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-04-13","7.38"," 1600"," 1339","0.00",,"47","60","34",,"  360","  360","14.1","17.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-04-14","4.70"," 1416"," 1625","0.00",,"48","67","29",,"  230","  270","15.0","16.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-04-15","8.28"," 1442"," 2225","0.04",,"49","60","38",,"  130","   80","17.9","23.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-04-16","9.84"," 1202"," 0844","0.57",,"44","48","40",,"  190","  200","19.9","30.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-04-17","9.17"," 1513"," 1726","0.02",,"47","54","39",,"  260","  270","19.9","23.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-04-18","8.72"," 0958"," 1008","0.00",,"45","53","37",,"  290","  270","17.0","21.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-04-19","4.70"," 1734"," 1220","0.07",,"44","53","35",,"  300","  260","10.1","14.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-04-20","4.25"," 1332"," 1836","0.06",,"47","55","39",,"  220","  150","13.0","15.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-04-21","6.93"," 1015"," 1423","0.03",,"52","58","46",,"  130","  100","14.1","15.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-04-22","10.74"," 1608"," 1541","0.61",,"49","50","47",,"   60","   40","17.0","23.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-04-23","14.09"," 1235"," 1235","0.96",,"41","48","34",,"   20","   10","23.9","30.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-04-24","6.26"," 1604"," 0831","0.00",,"44","57","30",,"   10","   70","14.1","17.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-04-25","3.58"," 1637"," 1632","0.00",,"45","61","28",,"  210","  230","14.1","17.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-04-26","5.59"," 1902"," 1857","0.00",,"52","73","30",,"   80","   70","15.0","19.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-04-27","11.63"," 1805"," 1804","0.00",,"52","61","42",,"   60","   70","19.9","25.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-04-28","14.32"," 1317"," 1316","0.00",,"56","66","45",,"   70","   60","23.0","31.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-04-29","10.29"," 1029"," 1039","0.00",,"54","65","42",,"   90","   60","23.0","29.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-04-30","6.04"," 1402"," 1655","0.00",,"55","71","38",,"   60","   20","16.1","19.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-05-01","4.25"," 1417"," 1603","0.00",,"53","72","34",,"   60","  140","14.1","17.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-05-02","3.80"," 1655"," 1827","0.00",,"57","75","38",,"   60","  140","13.0","15.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-05-03","3.58"," 1712"," 1441","0.00",,"58","77","38",,"  130","  150","15.0","17.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-05-04","5.14"," 1507"," 1813","0.00",,"60","78","41",,"  120","  110","14.1","16.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-05-05","9.40"," 1301"," 1300","0.00",,"63","76","50",,"  190","  200","21.0","23.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-05-06","12.08"," 1720"," 1713","0.01",,"64","76","52",,"  230","  230","29.1","34.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-05-07","12.08"," 1255"," 1302","0.00",,"62","75","49",,"  190","  200","31.1","38.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-05-08","10.07"," 0938"," 0937","0.07",,"53","62","43",,"  240","  240","23.0","25.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-05-09","5.82"," 1434"," 1216","0.00",,"53","66","40",,"  310","  270","14.1","21.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-05-10","4.92"," 1757"," 1755","0.00",,"55","71","39",,"  130","  130","14.1","16.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-05-11","7.83"," 1507"," 1255","0.00",,"57","73","40",,"   80","   50","16.1","21.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-05-12","9.40"," 1419"," 1417","0.09",,"57","66","48",,"   40","   40","17.9","21.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-05-13","8.72"," 0822"," 0827","0.00",,"54","62","46",,"   60","   50","16.1","21.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-05-14","9.40"," 1437"," 1436","0.00",,"58","70","45",,"  110","  110","17.0","21.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-05-15","6.71"," 1331"," 1245","0.00",,"64","73","54",,"  100","  100","15.0","17.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-05-16","6.04"," 1706"," 1509","0.00",,"67","79","55",,"  140","  120","15.0","19.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-05-17","10.74"," 1806"," 1806","1.29",,"76","88","63",,"  270","  280","46.1","53.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-05-18","11.63"," 1826"," 1840","0.02",,"62","68","55",,"  280","  300","21.9","28.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-05-19","7.83"," 1118"," 1230","0.00",,"61","70","51",,"   10","  320","16.1","21.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-05-20","4.70"," 1346"," 1345","0.00",,"58","73","42",,"  180","  180","14.1","16.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-05-21","4.92"," 1310"," 1245","0.00",,"62","79","44",,"  190","  230","15.0","21.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-05-22","7.38"," 1743"," 1729","0.35",,"61","70","52",,"   10","  360","16.1","19.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-05-23","5.37"," 1725"," 1724","0.72",,"54","66","42",,"  200","  180","14.1","19.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-05-24","14.09"," 1431"," 1304","0.04",,"51","57","45",,"  260","  280","23.9","29.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-05-25","19.01"," 1344"," 1322","0.00",,"52","60","44",,"  260","  260","36.0","46.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-05-26","12.08"," 0120"," 0119","0.00",,"57","69","44",,"  280","  290","21.9","25.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-05-27","7.16"," 1708"," 1645","0.00",,"56","77","34",,"  260","  270","17.9","23.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-05-28","5.59"," 1410"," 1435","0.00",,"62","83","41",,"  240","  250","17.0","19.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-05-29","2.68"," 1602"," 1344","0.00",,"66","86","45",,"  250","  190","8.9","13.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-05-30","5.59"," 2142"," 2141","0.00",,"68","85","50",,"  220","  230","17.0","21.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-05-31","8.05"," 1859"," 1856","0.36",,"68","72","63",,"  170","  170","21.9","29.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-06-01","8.05"," 1747"," 0126","0.04",,"71","76","65",,"  190","  200","13.0","17.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-06-02","11.41"," 1732"," 1805","0.22",,"65","74","56",,"  280","  280","21.9","28.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-06-03","7.38"," 0943"," 0315","0.00",,"56","67","45",,"  360","  310","16.1","19.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-06-04","6.04"," 1407"," 1406","0.02",,"54","69","39",,"  120","  120","17.0","21.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-06-05","6.04"," 1245"," 1244","0.00",,"69","84","53",,"  200","  200","15.0","19.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-06-06","8.05"," 1620"," 1530","0.00",,"76","91","60",,"  230","  230","17.0","21.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-06-07","10.29"," 1621"," 1617","0.00",,"77","90","64",,"  250","  230","21.9","28.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-06-08","7.16"," 1336"," 1341","0.00",,"74","90","58",,"  280","  290","16.1","19.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-06-09","4.47"," 1635"," 1635","0.08",,"72","88","55",,"  190","  200","25.1","30.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-06-10","3.80"," 2009"," 1313","0.00",,"78","91","64",,"  140","  230","11.0","14.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-06-11","5.37"," 2202"," 2202","0.00",,"79","90","68",,"  270","  270","16.1","21.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-06-12","5.14"," 1632"," 1759","1.69",,"78","91","64",,"  140","  130","21.9","28.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-06-13","2.46"," 1507"," 1504","0.29",,"71","79","63",,"  170","  190","17.9","25.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-06-14","12.30"," 1330"," 1219","0.27",,"66","76","55",,"  320","  310","21.9","29.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-06-15","7.16"," 0010"," 0010","0.00",,"55","66","44",,"  340","  330","17.0","21.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-06-16","1.12"," 1134"," 1302","0.00",,"56","65","46",,"   40","  100","8.1","10.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-06-17","6.93"," 0813"," 1533","0.00",,"55","67","43",,"  360","  360","16.1","19.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-06-18","3.13"," 1115"," 1220","0.00",,"56","74","38",,"  280","   30","11.0","13.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-06-19","5.14"," 1243"," 1137","0.00",,"59","72","46",,"  120","   80","14.1","19.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-06-20","3.13"," 1341"," 1407","0.00",,"65","79","50",,"   80","   80","10.1","11.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-06-21","4.70"," 1324"," 1323","0.00",,"66","79","52",,"  130","  120","14.1","17.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-06-22","4.47"," 1432"," 1255","0.00",,"66","82","50",,"  110","  130","11.0","15.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-06-23","4.70"," 1255"," 1255","0.00",,"71","87","54",,"  170","  170","15.0","19.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-06-24","6.93"," 1339"," 1340","0.09",,,,,,"  190","  180","21.0","23.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-06-25","5.14"," 1057"," 1056","0.00",,"72","86","57",,"   40","   30","15.0","19.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-06-26","4.25"," 1543"," 1542","0.01",,"71","87","55",,"  130","  120","13.0","16.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-06-27","4.70"," 1306"," 1306","0.66",,"75","82","67",,"  250","  250","15.0","17.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-06-28","4.70"," 2318"," 2318","0.01",,"76","86","65",,"  260","  250","19.9","28.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-06-29","10.29"," 0446"," 0456","0.00",,"62","72","51",,"  310","  310","21.9","29.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-06-30","6.49"," 1142"," 1157","0.00",,"64","74","54",,"  140","  130","17.0","21.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-07-01","8.05"," 1421"," 1201","0.82",,"68","77","59",,"  250","  230","21.9","30.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-07-02","4.92"," 1402"," 1401","0.01",,"71","84","57",,"  210","  200","15.0","19.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-07-03","8.28"," 1704"," 1700","0.03",,"75","89","61",,"  210","  210","17.0","21.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-07-04","10.29"," 1257"," 1257","0.00",,"83","93","72",,"  230","  240","21.9","25.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-07-05","10.51"," 1645"," 1735","0.00",,"81","92","69",,"  240","  250","21.9","25.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-07-06","10.74"," 1532"," 1501","0.00",,"75","86","63",,"  280","  280","21.9","28.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-07-07","7.61"," 1425"," 1425","0.00",,"69","83","55",,"  280","  270","19.9","23.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-07-08","5.82"," 1623"," 1618","0.00",,"71","83","59",,"  250","  220","10.1","15.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-07-09","11.18"," 1356"," 1355","0.41",,"72","83","61",,"  250","  250","28.0","36.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-07-10","9.40"," 1612"," 0754","0.00",,"63","75","51",,"  360","  360","17.9","23.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-07-11","2.91"," 1622"," 1601","0.00",,"61","77","44",,"  260","  260","10.1","14.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-07-12","4.03"," 1733"," 1556","0.00",,"64","80","48",,"  120","  110","11.0","14.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-07-13","4.47"," 1708"," 1501","0.01",,"68","83","53",,"  140","  170","14.1","17.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-07-14","4.92"," 1542"," 1539","0.00",,"71","85","56",,"  190","  190","14.1","17.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-07-15","7.83"," 1009"," 1006","0.00",,"74","90","57",,"  250","  250","21.0","23.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-07-16","6.93"," 1626"," 1533","0.00",,"77","94","59",,"  240","  250","19.9","23.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-07-17","5.59"," 1422"," 1422","0.02",,"77","90","63",,"  240","  240","32.0","38.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-07-18","3.36"," 1947"," 1947","0.00",,"73","85","61",,"  330","  340","11.0","14.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-07-19","6.04"," 1644"," 1643","0.53",,"75","84","66",,"  300","  300","17.9","23.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-07-20","5.59"," 1928"," 1927","0.00",,"74","82","65",,"  140","  130","10.1","13.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-07-21","3.13"," 1835"," 1834","1.05",,"74","83","65",,"  230","  230","16.1","19.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-07-22","4.47"," 1411"," 1255","0.02",,"77","87","66",,"  280","  310","11.0","19.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-07-23","4.92"," 1459"," 1458","0.92",,"75","89","61",,"  200","  200","28.0","34.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-07-24","7.38"," 2311"," 2310","0.01",,"80","91","68",,"  260","  260","21.9","29.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-07-25","8.95"," 1329"," 1200","0.00",,"77","88","65",,"  290","  300","17.0","21.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-07-26","3.58"," 1137"," 1136","0.17",,"68","80","55",,"  290","  290","25.1","33.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-07-27","6.26"," 1626"," 1626","0.01",,"78","88","68",,"  270","  270","13.0","15.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-07-28","5.14"," 2031"," 2021","0.02",,"75","90","60",,"  230","  200","15.0","19.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-07-29","8.05"," 1546"," 1554","0.00",,"79","90","67",,"  230","  210","19.9","23.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-07-30","5.59"," 0403"," 1602","0.00",,"82","94","70",,"  290","  140","10.1","13.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-07-31","7.61"," 1404"," 1404","0.24",,"83","94","72",,"  290","  290","36.0","46.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-08-01","7.61"," 1502"," 1501","0.00",,"74","83","65",,"  340","  340","16.1","21.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-08-02","8.95"," 1156"," 1156","0.00",,"65","76","54",,"   10","  360","19.9","23.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-08-03","5.14"," 1633"," 1536","0.00",,"65","81","48",,"  230","  220","14.1","17.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-08-04","6.49"," 1254"," 1254","0.06",,"68","80","56",,"  340","  350","16.1","17.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-08-05","7.83"," 1538"," 1536","0.00",,"64","77","50",,"  290","  290","15.0","21.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-08-06","6.71"," 1033"," 0945","0.06",,"65","82","47",,"  280","  290","19.9","23.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-08-07","5.37"," 1209"," 1209","0.18",,"69","80","58",,"  180","  180","15.0","17.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-08-08","9.17"," 0936"," 1700","0.00",,"66","76","55",,"  320","  360","19.9","23.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-08-09","2.68"," 1607"," 1607","0.01",,"58","74","42",,"  260","  260","13.0","15.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-08-10","9.40"," 0647"," 0747","0.15",,"68","76","59",,"  190","  200","25.1","36.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-08-11","5.59"," 1505"," 1627","0.00",,"69","83","54",,"  250","  280","11.0","15.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-08-12","3.36"," 1313"," 1309","0.00",,"67","78","55",,"  180","  180","10.1","13.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-08-13","10.29"," 1654"," 1654","0.16",,"77","87","66",,"  280","  280","23.9","33.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-08-14","11.63"," 0930"," 0929","0.00",,"61","73","49",,"   10","   10","21.9","25.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-08-15","4.70"," 1034"," 1337","0.00",,"61","77","45",,"   30","   20","13.0","17.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-08-16","5.59"," 1613"," 1626","0.01",,"66","83","48",,"  190","  200","16.1","21.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-08-17","8.72"," 1634"," 1633","0.00",,"73","87","59",,"  280","  280","21.0","25.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-08-18","6.71"," 1234"," 1227","0.00",,"67","73","61",,"  320","  330","13.0","15.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-08-19","5.14"," 1829"," 1827","0.00",,"61","68","53",,"   20","   20","11.0","14.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-08-20","8.05"," 1016"," 1741","0.00",,"65","79","51",,"   10","   10","16.1","19.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-08-21","6.04"," 1407"," 1406","0.00",,"65","81","49",,"  350","  350","15.0","21.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-08-22","2.01"," 1803"," 1646","0.01",,"66","82","50",,"  130","  130","10.1","13.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-08-23","3.13"," 1833"," 1831","0.03",,"61","69","53",,"   80","   90","8.9","11.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-08-24","6.26"," 1938"," 1941","0.13",,"70","75","65",,"   70","   70","11.0","15.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-08-25","4.25"," 1639"," 1527","0.49",,"71","75","66",,"   40","   40","10.1","13.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-08-26","3.36"," 1618"," 1622","0.44","0","69","76","62",,"  290","  350","17.0","21.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-08-27","5.14"," 1740"," 1217","0.01",,"73","82","63",,"  280","  300","11.0","14.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-08-28","7.61"," 1518"," 1508","0.01",,"76","89","62",,"  270","  270","17.0","21.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-08-29","10.07"," 1030"," 1107","0.00",,"61","73","49",,"  330","  360","19.9","25.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-08-30","7.16"," 1005"," 1026","0.00",,"61","72","50",,"   70","   80","15.0","17.9",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-08-31","5.59"," 1707"," 1611","0.00",,"64","77","50",,"  130","  120","11.0","17.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-09-01","1.79"," 1729"," 1424","0.00",,"65","83","47",,"  140","  130","8.9","13.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-09-02","2.01"," 1824"," 1823","0.01",,"67","87","47",,"  140","  130","8.9","11.0",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-09-03","2.46"," 1431"," 1408","0.00",,"68","87","49",,"  110","  160","10.1","14.1",,,,,
"USW00094889","ANN ARBOR MUNICIPAL AIRPORT, MI US","1999-09-04","3.80"," 1634"," 1319","0.01",,"68","89","46",,"   90","  100","11.0","17.9",,,,,
